Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
7/7/1985	293.21	0.0063	82358.32	1.40	1.40	318.93	0.000	0.000	326.15	8.746
7/8/1985	293.71	0.0060	82482.61	0.28	0.28	302.72	0.000	0.000	338.33	8.201
7/9/1985	295.15	0.0065	82553.64	0.42	0.42	309.31	0.004	0.000	338.58	7.662
7/10/1985	294.58	0.0061	82576.35	0.97	0.97	312.03	0.039	0.002	332.45	7.161
7/11/1985	293.69	0.0063	82489.10	0.38	0.38	323.81	0.388	0.016	224.27	6.743
7/12/1985	292.63	0.0067	82340.98	0.80	0.80	313.24	0.257	0.011	319.46	6.382
7/13/1985	293.13	0.0062	82089.64	-0.13	-0.13	298.47	0.000	0.000	339.04	6.015
7/14/1985	294.38	0.0061	82085.63	0.52	0.52	298.66	0.066	0.003	338.88	5.663
7/15/1985	293.86	0.0059	82134.68	0.50	0.50	294.84	0.000	0.000	333.97	5.344
7/16/1985	293.90	0.0063	82062.63	0.69	0.69	307.22	0.000	0.000	330.83	5.043
7/17/1985	293.22	0.0072	82034.25	1.21	1.21	312.90	0.000	0.000	331.32	4.752
7/18/1985	292.71	0.0070	82152.11	0.69	0.69	311.86	0.342	0.014	323.37	4.497
7/19/1985	292.35	0.0074	82303.87	0.82	0.82	320.09	0.385	0.016	293.95	4.278
7/20/1985	291.61	0.0085	82312.63	0.92	0.92	339.08	1.793	0.075	283.31	4.065
7/21/1985	290.08	0.0083	82135.94	1.56	1.56	316.78	0.437	0.018	319.85	3.880
7/22/1985	289.82	0.0078	82065.26	1.26	1.26	297.60	0.141	0.006	330.99	3.711
7/23/1985	290.40	0.0070	82066.70	0.83	0.83	294.18	0.025	0.001	331.54	3.544
7/24/1985	292.41	0.0071	81939.38	-0.92	-0.92	306.44	1.790	0.075	327.60	3.363
7/25/1985	293.78	0.0074	82011.07	-0.38	-0.38	319.69	1.854	0.077	307.01	3.184
7/26/1985	293.83	0.0070	82214.89	0.06	0.06	319.25	0.530	0.022	302.20	3.018
7/27/1985	293.40	0.0071	82197.81	0.18	0.18	310.15	0.589	0.025	319.94	2.866
7/28/1985	292.27	0.0075	82077.46	1.53	1.53	309.55	0.737	0.031	320.05	2.729
7/29/1985	288.66	0.0061	81906.30	1.35	1.35	278.73	0.059	0.002	328.78	2.620
7/30/1985	286.21	0.0051	81896.37	1.95	1.95	264.52	0.239	0.010	327.07	2.554
7/31/1985	285.28	0.0053	81849.39	1.95	1.95	263.66	0.000	0.000	324.64	2.478
8/1/1985	285.27	0.0049	82032.32	1.99	1.99	261.78	0.000	0.000	322.43	2.409
8/2/1985	287.33	0.0047	82189.71	0.40	0.40	262.93	0.000	0.000	324.04	2.333
8/3/1985	290.43	0.0046	82209.25	-0.27	-0.27	272.70	0.000	0.000	323.17	2.244
8/4/1985	291.13	0.0051	82139.58	0.92	0.92	278.30	0.000	0.000	321.16	2.158
8/5/1985	290.73	0.0047	82212.84	0.92	0.92	272.58	0.000	0.000	320.76	2.079
8/6/1985	290.71	0.0045	82219.77	0.65	0.65	272.34	0.000	0.000	320.30	1.998
8/7/1985	290.78	0.0051	82185.73	1.84	1.84	277.48	0.000	0.000	317.49	1.914
8/8/1985	289.91	0.0048	82078.95	1.89	1.89	280.28	0.000	0.000	299.64	1.835
8/9/1985	290.01	0.0042	82022.66	-0.05	-0.05	272.01	0.000	0.000	311.63	1.766
8/10/1985	291.32	0.0046	82061.51	1.79	1.79	281.18	0.000	0.000	312.61	1.696
8/11/1985	289.79	0.0050	81947.57	1.67	1.67	273.14	0.000	0.000	314.31	1.631
8/12/1985	289.78	0.0049	82038.33	0.53	0.53	274.08	0.000	0.000	311.75	1.572
8/13/1985	289.74	0.0051	82100.70	0.61	0.61	276.32	0.000	0.000	309.60	1.514
8/14/1985	290.53	0.0054	82164.02	-0.18	-0.18	283.09	0.041	0.002	306.80	1.454
8/15/1985	291.29	0.0052	81958.95	0.13	0.13	284.70	0.048	0.002	306.35	1.391
8/16/1985	291.03	0.0053	81759.13	0.72	0.72	290.28	0.652	0.027	293.52	1.332
8/17/1985	290.08	0.0066	81831.96	1.77	1.77	306.08	0.945	0.039	262.50	1.276
8/18/1985	287.45	0.0069	82137.14	1.72	1.72	287.34	0.003	0.000	299.53	1.231
8/19/1985	287.49	0.0052	82218.25	1.17	1.17	278.42	0.000	0.000	280.56	1.192
8/20/1985	287.82	0.0045	82091.31	1.11	1.11	264.31	0.000	0.000	299.00	1.155
8/21/1985	287.92	0.0047	82169.39	1.14	1.14	270.38	0.000	0.000	288.12	1.120
8/22/1985	289.56	0.0042	82312.86	0.45	0.45	283.13	0.000	0.000	292.63	1.084
8/23/1985	291.59	0.0040	82345.46	0.17	0.17	282.30	0.003	0.000	289.46	1.044
8/24/1985	293.49	0.0043	82272.40	0.39	0.39	291.32	0.004	0.000	292.82	0.999
8/25/1985	293.51	0.0045	82265.93	1.10	1.10	289.04	0.000	0.000	292.01	0.954
8/26/1985	292.87	0.0044	82385.31	1.72	1.72	283.52	0.000	0.000	290.79	0.912
8/27/1985	291.36	0.0056	82529.56	2.04	2.04	291.97	0.000	0.000	284.94	0.872
8/28/1985	290.81	0.0047	82424.48	1.87	1.87	286.28	0.000	0.000	285.40	0.832
8/29/1985	290.90	0.0048	82278.32	1.97	1.97	292.42	0.000	0.000	269.07	0.794
8/30/1985	291.51	0.0076	82280.76	2.50	2.50	317.65	0.000	0.000	275.21	0.750
8/31/1985	291.89	0.0062	82275.58	2.80	2.80	311.51	0.026	0.001	260.41	0.710
9/1/1985	290.06	0.0045	82089.06	2.90	2.90	310.99	0.031	0.001	176.46	0.679
9/2/1985	285.02	0.0052	81908.57	3.34	3.34	282.51	2.057	0.086	253.96	0.689
9/3/1985	283.66	0.0061	81557.52	0.79	0.79	290.57	1.570	0.065	214.57	0.715
9/4/1985	285.20	0.0059	81611.71	0.91	0.91	293.16	2.275	0.095	246.70	0.706
9/5/1985	285.97	0.0066	81717.52	1.49	1.49	295.25	3.042	0.127	247.82	0.706
9/6/1985	284.65	0.0080	81735.59	1.50	1.50	341.03	2.758	0.115	77.57	0.681
9/7/1985	283.69	0.0076	81927.59	1.06	1.06	334.23	0.416	0.017	135.10	0.678
9/8/1985	282.28	0.0065	81987.59	1.33	1.33	295.66	3.794	0.158	197.84	0.860
9/9/1985	278.79	0.0055	81689.82	1.88	1.88	292.54	8.924	0.372	119.40	1.351
9/10/1985	278.18	0.0046	81519.56	0.73	0.73	272.64	0.841	0.035	228.38	1.390
9/11/1985	279.12	0.0047	81552.86	2.27	2.27	262.29	9.874	0.411	256.06	3.922
9/12/1985	280.95	0.0041	82166.00	0.52	0.52	241.29	0.070	0.003	258.07	2.767
9/13/1985	285.12	0.0032	82294.02	1.21	1.21	280.77	0.201	0.008	212.04	1.897
9/14/1985	285.66	0.0033	82325.23	2.14	2.14	260.11	0.050	0.002	248.39	1.618
9/15/1985	284.45	0.0040	82045.58	1.63	1.63	248.96	0.000	0.000	251.59	1.504
9/16/1985	283.91	0.0036	81794.95	1.24	1.24	257.75	0.000	0.000	209.62	1.444
9/17/1985	283.15	0.0044	81507.98	2.42	2.42	257.52	0.319	0.013	228.85	1.591
9/18/1985	281.03	0.0057	81183.89	1.54	1.54	292.24	4.500	0.188	181.65	1.800
9/19/1985	282.19	0.0046	81809.09	0.21	0.21	254.03	0.462	0.019	237.59	1.523
9/20/1985	284.95	0.0037	82227.70	-0.35	-0.35	264.07	0.039	0.002	231.38	1.482
9/21/1985	286.74	0.0038	82198.93	0.18	0.18	255.90	0.000	0.000	236.39	1.440
9/22/1985	288.00	0.0048	81951.21	0.55	0.55	271.10	0.000	0.000	236.50	1.397
9/23/1985	288.71	0.0055	82140.08	-0.07	-0.07	276.56	0.000	0.000	232.67	1.355
9/24/1985	289.73	0.0053	82399.20	0.23	0.23	276.73	0.000	0.000	233.30	1.314
9/25/1985	290.39	0.0052	82155.00	1.00	1.00	278.39	0.001	0.000	229.21	1.270
9/26/1985	289.16	0.0048	81938.39	0.60	0.60	268.44	0.563	0.023	228.79	1.229
9/27/1985	287.09	0.0061	81764.75	2.14	2.14	276.92	0.000	0.000	223.94	1.193
9/28/1985	285.96	0.0052	81754.05	0.86	0.86	261.05	0.000	0.000	227.63	1.161
9/29/1985	285.59	0.0048	81977.70	0.51	0.51	253.19	0.035	0.001	222.46	1.136
9/30/1985	284.55	0.0045	82054.09	0.81	0.81	253.40	0.015	0.001	221.92	1.136
10/1/1985	284.64	0.0044	81967.64	-0.59	-0.59	255.81	0.000	0.000	219.22	0.560
10/2/1985	286.57	0.0041	82110.27	-0.55	-0.55	265.70	0.000	0.000	214.93	0.402
10/3/1985	288.93	0.0043	82402.34	-1.04	-1.04	267.18	0.000	0.000	216.24	0.316
10/4/1985	289.96	0.0041	82600.05	-0.81	-0.81	268.11	0.009	0.000	214.06	0.267
10/5/1985	288.77	0.0049	82572.12	-0.32	-0.32	286.44	4.835	0.201	163.93	0.236
10/6/1985	285.90	0.0066	81979.48	1.14	1.14	324.68	8.099	0.337	154.91	0.354
10/7/1985	280.40	0.0062	81428.39	2.63	2.63	291.21	16.460	0.686	155.13	2.714
10/8/1985	278.59	0.0049	81091.95	2.82	2.82	269.53	1.903	0.079	123.22	4.000
10/9/1985	276.27	0.0039	81095.89	-0.79	-0.79	258.08	4.874	0.203	201.81	6.154
10/10/1985	277.96	0.0032	81738.89	-1.61	-1.61	224.18	0.001	0.000	204.63	5.371
10/11/1985	280.06	0.0030	81957.67	0.93	0.93	271.57	0.000	0.000	125.09	4.819
10/12/1985	280.18	0.0037	81931.95	1.09	1.09	248.74	0.000	0.000	198.26	4.333
10/13/1985	278.70	0.0034	81905.25	-1.29	-1.29	222.40	0.000	0.000	200.29	3.772
10/14/1985	279.52	0.0020	82219.07	-2.20	-2.20	207.94	0.000	0.000	199.68	3.299
10/15/1985	282.16	0.0023	82253.09	-1.68	-1.68	228.95	0.000	0.000	194.50	2.765
10/16/1985	283.95	0.0027	81999.11	0.24	0.24	234.16	0.000	0.000	192.96	2.226
10/17/1985	283.37	0.0031	81807.42	-0.38	-0.38	237.35	0.000	0.000	188.63	1.772
10/18/1985	283.16	0.0037	82101.27	-0.60	-0.60	241.41	0.000	0.000	185.98	1.436
10/19/1985	282.46	0.0041	82294.18	0.14	0.14	247.11	2.157	0.090	170.17	1.217
10/20/1985	280.12	0.0055	81863.56	-0.64	-0.64	292.71	6.665	0.278	133.36	1.577
10/21/1985	276.30	0.0051	81114.77	1.94	1.94	291.18	25.697	1.071	100.84	11.315
10/22/1985	272.79	0.0034	81644.34	0.29	0.29	247.09	0.555	0.023	120.54	12.259
10/23/1985	278.27	0.0047	82081.24	0.11	0.11	250.65	0.014	0.001	173.88	10.850
10/24/1985	281.60	0.0052	82229.95	-0.12	-0.12	247.38	0.021	0.001	174.55	9.113
10/25/1985	281.96	0.0040	82150.54	-0.01	-0.01	231.93	0.050	0.002	175.54	8.036
10/26/1985	282.20	0.0038	81997.07	-0.11	-0.11	236.62	0.000	0.000	172.30	7.182
10/27/1985	282.90	0.0037	81916.01	-0.43	-0.43	236.48	0.000	0.000	170.32	6.354
10/28/1985	281.84	0.0043	81906.81	0.71	0.71	242.60	0.000	0.000	167.08	5.726
10/29/1985	280.96	0.0035	82014.36	-0.31	-0.31	225.99	0.000	0.000	167.72	5.238
10/30/1985	279.88	0.0037	81915.52	1.44	1.44	254.98	0.000	0.000	140.58	5.172
10/31/1985	277.74	0.0033	81619.84	0.55	0.55	216.50	0.923	0.038	164.34	5.503
11/1/1985	280.42	0.0035	81818.48	-0.68	-0.68	242.04	0.000	0.000	151.08	5.137
11/2/1985	282.90	0.0040	82036.66	-0.66	-0.66	247.76	0.000	0.000	154.93	4.821
11/3/1985	284.14	0.0038	82120.07	0.15	0.15	252.67	0.000	0.000	148.33	4.542
11/4/1985	283.43	0.0043	82067.82	1.38	1.38	292.95	0.000	0.000	127.69	4.351
11/5/1985	281.17	0.0044	82053.70	1.15	1.15	276.17	0.000	0.000	151.12	4.240
11/6/1985	281.68	0.0036	82285.64	0.43	0.43	243.54	0.000	0.000	148.16	4.129
11/7/1985	283.18	0.0037	82211.38	1.55	1.55	249.80	0.109	0.005	137.98	4.004
11/8/1985	280.15	0.0048	81751.07	3.46	3.46	247.29	0.000	0.000	142.51	3.909
11/9/1985	273.04	0.0030	81278.89	4.08	4.08	219.80	0.951	0.040	131.97	4.626
11/10/1985	271.27	0.0036	80769.64	5.07	5.07	279.05	47.889	1.995	57.08	53.996
11/11/1985	268.64	0.0031	80486.48	1.99	1.99	262.00	11.489	0.479	85.15	77.221
11/12/1985	267.62	0.0026	80695.98	0.40	0.40	234.74	1.030	0.043	123.37	79.525
11/13/1985	267.08	0.0019	81758.62	-0.79	-0.79	183.49	0.038	0.002	141.93	79.212
11/14/1985	272.07	0.0024	82282.59	-0.77	-0.77	197.08	0.109	0.005	142.35	78.186
11/15/1985	274.80	0.0023	82469.50	-0.35	-0.35	218.61	0.261	0.011	110.47	76.866
11/16/1985	275.49	0.0045	82115.71	1.48	1.48	287.52	3.411	0.142	90.47	78.381
11/17/1985	271.31	0.0035	81508.00	2.61	2.61	223.23	0.286	0.012	118.64	79.007
11/18/1985	269.47	0.0029	81643.92	3.40	3.40	215.85	2.318	0.097	135.82	80.942
11/19/1985	269.73	0.0017	82201.16	0.33	0.33	193.13	0.345	0.014	115.17	80.776
11/20/1985	272.22	0.0024	82160.82	2.00	2.00	237.72	0.654	0.027	88.22	81.375
11/21/1985	272.15	0.0027	81717.23	2.24	2.24	217.67	0.185	0.008	132.06	80.803
11/22/1985	273.76	0.0027	81721.06	2.31	2.31	262.35	0.122	0.005	86.02	80.048
11/23/1985	275.51	0.0042	81584.91	0.61	0.61	301.30	20.359	0.848	72.17	91.380
11/24/1985	274.99	0.0050	81102.91	0.43	0.43	300.04	39.544	1.648	82.49	122.406
11/25/1985	274.87	0.0050	80773.08	0.90	0.90	290.39	17.739	0.739	77.63	141.420
11/26/1985	274.22	0.0039	81560.59	-0.34	-0.34	223.99	5.370	0.224	117.21	147.285
11/27/1985	274.94	0.0042	81970.27	1.16	1.16	282.68	7.546	0.314	71.54	154.100
11/28/1985	274.78	0.0049	81511.92	2.33	2.33	303.91	30.145	1.256	56.84	181.279
11/29/1985	273.17	0.0044	80529.86	2.10	2.10	277.92	9.904	0.413	65.18	198.385
11/30/1985	270.77	0.0035	80958.11	1.15	1.15	243.48	4.951	0.206	103.77	203.218
12/1/1985	272.85	0.0034	81624.07	-0.92	-0.92	268.08	5.805	0.242	76.04	219.132
12/2/1985	275.08	0.0049	81084.43	1.42	1.42	304.98	54.996	2.291	50.02	269.264
12/3/1985	274.31	0.0044	81831.16	0.28	0.28	255.84	4.022	0.168	107.29	276.772
12/4/1985	274.95	0.0038	82255.55	-1.78	-1.78	238.68	2.836	0.118	91.21	278.101
12/5/1985	274.80	0.0044	82225.13	0.17	0.17	259.26	2.584	0.108	75.49	279.296
12/6/1985	273.96	0.0034	82318.29	-0.11	-0.11	220.06	2.517	0.105	107.93	279.760
12/7/1985	275.18	0.0045	82277.35	1.65	1.65	266.16	7.198	0.300	89.88	286.676
12/8/1985	269.96	0.0031	81905.73	2.22	2.22	200.60	1.072	0.045	107.06	289.757
12/9/1985	268.41	0.0026	81685.45	-0.46	-0.46	199.63	2.068	0.086	114.89	291.542
12/10/1985	267.88	0.0021	81391.21	0.53	0.53	191.80	0.211	0.009	97.70	291.892
12/11/1985	266.11	0.0016	81370.50	-2.55	-2.55	174.09	0.097	0.004	116.88	291.953
12/12/1985	268.74	0.0013	82005.71	-0.63	-0.63	175.09	0.000	0.000	116.13	291.627
12/13/1985	272.65	0.0017	82438.50	-0.70	-0.70	191.76	0.000	0.000	113.98	291.069
12/14/1985	274.07	0.0018	82471.15	-1.13	-1.13	199.90	0.000	0.000	110.37	290.337
12/15/1985	276.04	0.0020	82484.14	-0.39	-0.39	228.53	0.012	0.001	107.16	289.458
12/16/1985	276.50	0.0025	82657.12	-2.01	-2.01	222.04	0.000	0.000	113.11	288.307
12/17/1985	277.43	0.0023	82815.23	-2.35	-2.35	207.76	0.000	0.000	112.66	286.824
12/18/1985	279.35	0.0024	82888.93	-2.30	-2.30	215.99	0.000	0.000	111.58	284.729
12/19/1985	280.79	0.0025	82802.37	-1.48	-1.48	218.86	0.000	0.000	112.23	282.096
12/20/1985	280.91	0.0026	82750.09	-1.05	-1.05	215.96	0.000	0.000	113.21	279.219
12/21/1985	280.08	0.0023	82701.87	-1.32	-1.32	207.05	0.000	0.000	113.61	276.391
12/22/1985	279.25	0.0025	82672.68	-1.65	-1.65	209.41	0.008	0.000	113.70	273.691
12/23/1985	280.10	0.0023	82613.91	-1.67	-1.67	214.69	0.028	0.001	113.97	270.844
12/24/1985	280.06	0.0024	82484.04	-2.34	-2.34	217.91	0.000	0.000	111.76	267.819
12/25/1985	280.49	0.0026	82461.09	-1.99	-1.99	222.05	0.002	0.000	113.07	264.800
12/26/1985	280.32	0.0026	82328.85	-0.31	-0.31	218.08	0.002	0.000	113.13	262.101
12/27/1985	278.88	0.0024	82247.40	-1.03	-1.03	213.69	0.188	0.008	113.23	259.743
12/28/1985	277.69	0.0023	82306.67	-0.55	-0.55	219.26	0.957	0.040	110.63	258.002
12/29/1985	276.32	0.0045	82027.21	-0.32	-0.32	300.09	8.885	0.370	52.65	262.285
12/30/1985	276.74	0.0056	81912.59	0.90	0.90	304.44	25.834	1.076	67.72	283.860
12/31/1985	275.37	0.0044	82133.34	-0.08	-0.08	227.06	0.207	0.009	108.10	284.847
1/1/1986	275.66	0.0040	82128.63	0.58	0.58	224.26	0.287	0.012	106.92	284.227
1/2/1986	276.14	0.0040	81972.88	0.93	0.93	257.03	0.500	0.021	74.50	284.364
1/3/1986	275.55	0.0042	81982.56	0.15	0.15	248.82	2.023	0.084	111.32	286.092
1/4/1986	277.05	0.0053	81975.67	0.61	0.61	303.33	32.015	1.334	52.18	312.432
1/5/1986	276.10	0.0054	82121.77	1.00	1.00	293.04	16.443	0.685	58.82	327.041
1/6/1986	275.88	0.0043	82538.54	-0.51	-0.51	239.48	1.067	0.044	118.76	328.432
1/7/1986	278.08	0.0024	82727.43	-1.91	-1.91	219.89	0.000	0.000	116.81	327.338
1/8/1986	279.29	0.0034	82847.98	-0.26	-0.26	237.10	0.081	0.003	116.74	326.138
1/9/1986	279.49	0.0025	82740.77	-0.96	-0.96	225.51	0.021	0.001	122.24	324.673
1/10/1986	280.23	0.0027	82751.82	-1.11	-1.11	217.03	0.003	0.000	122.65	322.871
1/11/1986	279.89	0.0025	82701.59	-0.99	-0.99	216.93	0.006	0.000	121.95	320.984
1/12/1986	280.13	0.0025	82571.04	-1.94	-1.94	219.41	0.000	0.000	122.69	319.032
1/13/1986	279.14	0.0033	82346.88	-0.76	-0.76	234.48	1.951	0.081	116.35	317.444
1/14/1986	277.04	0.0026	81693.43	0.29	0.29	235.60	0.429	0.018	91.00	316.741
1/15/1986	274.03	0.0045	81635.43	1.32	1.32	277.88	12.989	0.541	96.44	327.649
1/16/1986	275.36	0.0051	82207.06	0.31	0.31	300.72	9.320	0.388	62.51	338.244
1/17/1986	277.18	0.0058	82624.11	1.21	1.21	299.20	5.978	0.249	77.76	342.852
1/18/1986	279.19	0.0049	82677.54	-0.88	-0.88	250.80	0.733	0.031	125.51	341.808
1/19/1986	279.87	0.0036	82168.32	1.33	1.33	230.54	0.026	0.001	126.16	340.142
1/20/1986	275.25	0.0040	81856.02	1.79	1.79	234.93	1.252	0.052	130.86	340.491
1/21/1986	275.44	0.0028	81963.67	-0.13	-0.13	235.18	0.000	0.000	98.77	340.082
1/22/1986	276.76	0.0032	81994.16	-0.16	-0.16	269.82	1.172	0.049	88.02	339.816
1/23/1986	274.97	0.0037	82038.82	1.37	1.37	260.76	2.671	0.111	133.27	341.543
1/24/1986	275.58	0.0029	82238.20	-0.44	-0.44	215.76	0.000	0.000	136.33	340.805
1/25/1986	279.51	0.0025	82499.38	-1.11	-1.11	219.59	0.000	0.000	139.42	339.135
1/26/1986	280.93	0.0028	82470.64	-1.13	-1.13	224.27	0.000	0.000	138.68	337.005
1/27/1986	281.66	0.0027	82118.95	-0.58	-0.58	225.64	0.009	0.000	138.36	334.568
1/28/1986	281.38	0.0031	81724.49	0.30	0.30	272.69	0.003	0.000	111.43	332.583
1/29/1986	278.07	0.0049	81493.76	-1.01	-1.01	302.18	15.392	0.641	77.31	342.056
1/30/1986	276.68	0.0056	81122.91	-0.10	-0.10	304.30	21.910	0.913	95.50	359.728
1/31/1986	275.94	0.0048	81219.85	-1.15	-1.15	274.56	4.755	0.198	111.90	364.404
2/1/1986	274.29	0.0044	81666.52	-0.19	-0.19	259.68	7.753	0.323	110.26	370.332
2/2/1986	274.57	0.0047	81846.93	0.98	0.98	291.87	13.030	0.543	94.64	379.670
2/3/1986	272.56	0.0040	81918.33	2.60	2.60	266.55	4.641	0.193	97.85	383.465
2/4/1986	271.20	0.0032	81686.45	0.13	0.13	214.71	0.522	0.022	152.84	383.767
2/5/1986	272.24	0.0031	81878.88	1.97	1.97	219.38	0.015	0.001	119.18	383.854
2/6/1986	269.23	0.0028	81436.57	1.60	1.60	194.76	0.785	0.033	163.14	384.744
2/7/1986	268.46	0.0018	81359.18	-0.92	-0.92	177.60	0.001	0.000	165.63	384.544
2/8/1986	268.32	0.0020	81064.61	-0.24	-0.24	176.54	0.438	0.018	167.56	385.127
2/9/1986	269.21	0.0017	81236.21	-1.35	-1.35	176.77	0.000	0.000	170.50	384.891
2/10/1986	272.01	0.0023	81594.86	0.98	0.98	194.21	1.583	0.066	161.58	385.325
2/11/1986	273.09	0.0032	81622.57	1.23	1.23	228.32	2.028	0.085	153.94	386.270
2/12/1986	274.22	0.0046	81390.88	0.99	0.99	294.92	25.776	1.074	100.63	414.888
2/13/1986	276.22	0.0053	81330.16	1.62	1.62	285.24	40.198	1.675	155.79	453.337
2/14/1986	277.75	0.0058	81275.65	-0.26	-0.26	301.06	51.905	2.163	108.79	496.979
2/15/1986	274.85	0.0050	80626.88	2.42	2.42	287.92	80.435	3.351	125.87	576.147
2/16/1986	274.63	0.0049	81179.45	4.43	4.43	292.06	74.385	3.099	115.09	667.229
2/17/1986	277.03	0.0059	81634.60	4.41	4.41	314.41	92.928	3.872	95.78	744.756
2/18/1986	277.28	0.0058	81649.24	2.68	2.68	305.52	35.150	1.465	121.36	780.027
2/19/1986	276.02	0.0053	81164.51	3.56	3.56	298.80	54.199	2.258	93.06	825.744
2/20/1986	272.31	0.0039	81635.64	2.14	2.14	258.38	6.440	0.268	134.51	835.919
2/21/1986	271.52	0.0031	82215.32	-0.12	-0.12	207.96	0.199	0.008	183.80	835.952
2/22/1986	275.69	0.0040	82512.11	0.16	0.16	248.37	0.000	0.000	184.32	834.798
2/23/1986	276.95	0.0042	82459.27	-0.46	-0.46	235.25	0.000	0.000	189.03	832.903
2/24/1986	280.62	0.0044	82496.82	-1.27	-1.27	245.81	0.000	0.000	190.96	829.790
2/25/1986	282.24	0.0047	82590.23	-0.35	-0.35	243.54	0.000	0.000	186.09	825.768
2/26/1986	282.58	0.0037	82462.64	-1.81	-1.81	230.68	0.000	0.000	197.49	821.231
2/27/1986	283.85	0.0040	82185.66	-1.08	-1.08	237.58	0.001	0.000	201.54	815.966
2/28/1986	283.24	0.0045	82078.36	-0.69	-0.69	241.23	0.002	0.000	201.16	810.167
3/1/1986	282.22	0.0054	81946.61	0.12	0.12	253.84	1.262	0.053	195.87	803.980
3/2/1986	281.13	0.0056	82081.54	0.43	0.43	253.56	0.000	0.000	202.88	797.890
3/3/1986	280.23	0.0049	82306.41	-1.28	-1.28	239.75	0.024	0.001	207.08	791.620
3/4/1986	281.66	0.0052	82598.98	-0.95	-0.95	247.18	0.022	0.001	209.33	784.769
3/5/1986	281.76	0.0048	82416.88	-0.29	-0.29	240.55	0.062	0.003	213.60	777.911
3/6/1986	280.48	0.0040	82286.09	1.49	1.49	235.09	0.490	0.020	199.51	771.953
3/7/1986	279.17	0.0059	82044.86	1.84	1.84	307.26	13.726	0.572	93.69	773.462
3/8/1986	278.25	0.0065	81172.46	5.21	5.21	307.76	93.647	3.902	142.15	814.110
3/9/1986	272.79	0.0042	81285.88	2.67	2.67	281.42	23.987	0.999	150.23	848.523
3/10/1986	272.99	0.0043	80721.86	0.02	0.02	282.29	22.604	0.942	167.29	874.590
3/11/1986	271.91	0.0040	81153.37	2.08	2.08	267.84	13.657	0.569	110.63	893.977
3/12/1986	272.30	0.0040	81405.66	2.26	2.26	281.78	14.372	0.599	136.10	912.395
3/13/1986	271.01	0.0036	81237.54	1.17	1.17	253.35	5.892	0.245	168.38	920.878
3/14/1986	269.63	0.0031	81171.48	1.41	1.41	218.55	0.932	0.039	230.75	925.723
3/15/1986	271.76	0.0039	81038.21	-0.21	-0.21	276.21	27.589	1.150	180.34	949.202
3/16/1986	270.55	0.0036	80520.38	-0.45	-0.45	256.08	10.674	0.445	185.05	967.496
3/17/1986	270.84	0.0033	81138.41	0.54	0.54	212.99	1.530	0.064	238.08	972.067
3/18/1986	272.16	0.0028	81885.68	-1.22	-1.22	196.67	0.000	0.000	245.46	970.761
3/19/1986	276.14	0.0031	82372.68	-1.83	-1.83	212.54	0.000	0.000	246.95	967.315
3/20/1986	278.59	0.0033	82621.16	-1.28	-1.28	212.89	0.143	0.006	247.59	962.085
3/21/1986	279.37	0.0036	82754.89	-0.17	-0.17	225.20	0.143	0.006	245.17	956.198
3/22/1986	279.71	0.0036	82482.81	0.47	0.47	223.64	0.070	0.003	246.84	949.406
3/23/1986	279.99	0.0037	82221.82	0.55	0.55	234.40	0.000	0.000	223.99	942.145
3/24/1986	279.01	0.0050	82118.34	2.63	2.63	239.93	0.047	0.002	243.70	934.703
3/25/1986	279.39	0.0045	82183.52	0.66	0.66	235.82	0.000	0.000	252.23	926.617
3/26/1986	281.67	0.0041	82225.42	-1.07	-1.07	230.08	0.000	0.000	257.61	916.852
3/27/1986	283.27	0.0051	82139.81	-0.54	-0.54	248.19	0.049	0.002	250.46	905.411
3/28/1986	283.75	0.0053	82057.92	-1.27	-1.27	252.48	0.058	0.002	252.42	893.386
3/29/1986	284.28	0.0059	82093.27	-0.27	-0.27	260.89	0.122	0.005	253.13	881.693
3/30/1986	283.18	0.0063	82209.64	1.13	1.13	263.12	0.123	0.005	255.66	870.117
3/31/1986	282.83	0.0057	81875.18	-0.11	-0.11	251.59	0.030	0.001	262.24	858.725
4/1/1986	280.47	0.0053	81658.63	3.34	3.34	242.25	0.681	0.028	273.80	849.127
4/2/1986	274.67	0.0035	81649.16	2.40	2.40	206.58	0.545	0.023	282.50	843.064
4/3/1986	276.34	0.0027	81632.91	-0.34	-0.34	200.97	0.503	0.021	284.55	837.249
4/4/1986	278.21	0.0033	81366.42	1.38	1.38	225.57	0.250	0.010	273.53	829.135
4/5/1986	277.75	0.0044	81217.23	-0.42	-0.42	277.49	3.822	0.159	219.51	824.996
4/6/1986	278.19	0.0054	81379.62	0.02	0.02	300.18	13.321	0.555	207.67	829.515
4/7/1986	276.89	0.0049	81810.18	1.60	1.60	286.01	8.181	0.341	219.54	832.653
4/8/1986	277.33	0.0046	82207.06	0.92	0.92	248.95	1.229	0.051	274.14	830.011
4/9/1986	279.37	0.0050	82167.27	0.77	0.77	241.68	0.637	0.027	284.73	823.508
4/10/1986	281.26	0.0050	81797.73	0.57	0.57	249.16	0.000	0.000	266.99	815.210
4/11/1986	281.29	0.0047	81635.11	0.89	0.89	233.49	0.885	0.037	295.61	807.105
