Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
7/6/1985	293.62	0.0072	85081.15	1.94	1.94	304.66	0.000	0.000	344.69	5.081
7/7/1985	293.78	0.0069	85179.45	2.29	2.29	324.87	0.000	0.000	323.22	4.797
7/8/1985	294.07	0.0069	85343.02	1.24	1.24	310.00	0.000	0.000	349.76	4.531
7/9/1985	295.84	0.0073	85417.06	1.33	1.33	314.47	0.000	0.000	354.05	4.255
7/10/1985	294.45	0.0068	85473.12	1.80	1.80	305.15	0.000	0.000	348.81	4.005
7/11/1985	295.01	0.0069	85324.56	2.07	2.07	323.90	0.000	0.000	323.64	3.779
7/12/1985	294.15	0.0077	85179.17	2.16	2.16	327.26	0.000	0.000	340.57	3.567
7/13/1985	294.37	0.0075	84966.81	0.47	0.47	307.55	0.000	0.000	353.91	3.363
7/14/1985	295.72	0.0068	84916.37	1.58	1.58	303.08	0.000	0.000	355.70	3.163
7/15/1985	294.97	0.0069	84964.57	1.64	1.64	299.24	0.000	0.000	355.27	2.978
7/16/1985	294.47	0.0067	84905.56	1.59	1.59	298.86	0.000	0.000	352.78	2.811
7/17/1985	293.55	0.0066	84865.56	2.23	2.23	299.15	0.000	0.000	352.25	2.664
7/18/1985	293.31	0.0065	85029.15	1.13	1.13	301.02	0.007	0.000	348.57	2.529
7/19/1985	294.13	0.0072	85178.06	1.49	1.49	314.67	0.097	0.004	344.40	2.393
7/20/1985	294.86	0.0083	85162.17	1.99	1.99	348.69	0.554	0.023	297.25	2.260
7/21/1985	292.98	0.0086	84935.33	2.58	2.58	345.54	0.531	0.022	276.30	2.147
7/22/1985	291.47	0.0089	84942.03	2.95	2.95	318.08	0.271	0.011	333.36	2.046
7/23/1985	292.44	0.0075	84992.75	1.92	1.92	308.83	0.000	0.000	341.81	1.947
7/24/1985	294.30	0.0065	84865.16	-1.14	-1.14	306.68	0.016	0.001	344.15	1.845
7/25/1985	296.00	0.0064	84905.43	-0.16	-0.16	314.19	0.052	0.002	319.11	1.746
7/26/1985	296.20	0.0074	85100.46	0.70	0.70	344.73	0.444	0.018	274.44	1.651
7/27/1985	296.07	0.0071	85071.88	0.52	0.52	322.34	0.200	0.008	334.24	1.558
7/28/1985	294.26	0.0076	84886.36	2.29	2.29	316.64	0.000	0.000	336.05	1.475
7/29/1985	289.75	0.0060	84698.86	2.03	2.03	280.58	0.005	0.000	343.07	1.415
7/30/1985	286.93	0.0063	84715.05	3.33	3.33	288.87	0.599	0.025	301.64	1.369
7/31/1985	285.86	0.0062	84638.59	2.50	2.50	274.56	0.000	0.000	332.56	1.328
8/1/1985	284.82	0.0053	84901.21	2.49	2.49	270.91	0.009	0.000	327.64	1.292
8/2/1985	287.24	0.0054	85187.03	-0.19	-0.19	272.90	0.000	0.000	330.87	1.251
8/3/1985	291.45	0.0053	85154.98	-2.53	-2.53	287.11	0.002	0.000	328.98	1.201
8/4/1985	292.52	0.0063	84981.65	2.36	2.36	296.44	0.003	0.000	326.84	1.148
8/5/1985	292.11	0.0057	85050.10	1.95	1.95	291.37	0.000	0.000	325.96	1.099
8/6/1985	292.45	0.0054	85056.13	2.05	2.05	289.39	0.000	0.000	325.69	1.052
8/7/1985	291.87	0.0059	84947.18	3.82	3.82	289.60	0.000	0.000	323.44	1.009
8/8/1985	289.61	0.0053	84873.73	2.62	2.62	279.15	0.000	0.000	323.56	0.972
8/9/1985	289.21	0.0037	85034.97	-2.64	-2.64	257.77	0.000	0.000	328.67	0.938
8/10/1985	291.69	0.0042	84926.96	3.17	3.17	275.21	0.000	0.000	322.53	0.902
8/11/1985	289.18	0.0043	84940.74	-1.36	-1.36	268.25	0.000	0.000	323.13	0.870
8/12/1985	290.07	0.0041	84996.68	-2.15	-2.15	270.69	0.000	0.000	321.39	0.840
8/13/1985	291.07	0.0053	84985.43	1.08	1.08	284.13	0.000	0.000	316.18	0.807
8/14/1985	292.66	0.0059	85057.59	-0.09	-0.09	300.66	0.000	0.000	312.14	0.774
8/15/1985	293.74	0.0062	84783.52	1.69	1.69	302.71	0.000	0.000	311.73	0.740
8/16/1985	292.59	0.0063	84573.88	2.32	2.32	295.55	0.015	0.001	310.28	0.709
8/17/1985	292.19	0.0062	84673.86	2.53	2.53	304.43	0.074	0.003	300.67	0.681
8/18/1985	289.21	0.0072	84974.04	3.60	3.60	312.43	0.942	0.039	300.52	0.658
8/19/1985	287.57	0.0061	85099.59	1.97	1.97	280.34	0.000	0.000	302.49	0.638
8/20/1985	287.95	0.0057	84956.38	2.21	2.21	275.08	0.000	0.000	306.64	0.618
8/21/1985	288.48	0.0053	85011.16	2.15	2.15	274.41	0.000	0.000	305.64	0.600
8/22/1985	289.95	0.0047	85221.00	1.00	1.00	285.79	0.000	0.000	302.58	0.580
8/23/1985	292.44	0.0045	85241.09	-0.40	-0.40	286.50	0.000	0.000	287.21	0.559
8/24/1985	295.14	0.0047	85089.88	1.18	1.18	313.38	0.000	0.000	293.84	0.536
8/25/1985	294.58	0.0055	85092.77	2.17	2.17	307.29	0.000	0.000	295.27	0.513
8/26/1985	293.52	0.0060	85167.13	2.87	2.87	301.73	0.000	0.000	293.96	0.492
8/27/1985	291.51	0.0059	85302.16	2.69	2.69	296.69	0.000	0.000	291.00	0.474
8/28/1985	290.37	0.0049	85204.84	2.07	2.07	280.06	0.010	0.000	294.53	0.459
8/29/1985	289.87	0.0043	85021.17	2.45	2.45	276.22	0.274	0.011	288.04	0.445
8/30/1985	290.78	0.0069	85014.20	3.26	3.26	323.92	0.490	0.020	239.31	0.430
8/31/1985	291.76	0.0063	85097.83	3.02	3.02	346.26	0.042	0.002	199.04	0.416
9/1/1985	290.06	0.0055	84878.22	2.58	2.58	353.94	0.239	0.010	128.86	0.404
9/2/1985	285.93	0.0061	84722.88	3.61	3.61	311.59	1.543	0.064	215.60	0.396
9/3/1985	285.55	0.0059	84635.51	-2.24	-2.24	300.82	0.444	0.018	223.18	0.386
9/4/1985	288.53	0.0055	84586.88	0.07	0.07	290.35	0.478	0.020	265.31	0.376
9/5/1985	287.74	0.0066	84620.80	2.92	2.92	306.92	0.070	0.003	186.85	0.366
9/6/1985	286.31	0.0082	84541.62	3.03	3.03	341.65	1.071	0.045	104.57	0.358
9/7/1985	283.73	0.0077	84649.16	2.95	2.95	332.05	0.768	0.032	148.76	0.358
9/8/1985	281.30	0.0067	84702.54	2.48	2.48	312.84	29.229	1.218	137.15	0.660
9/9/1985	277.58	0.0051	84548.13	2.14	2.14	290.53	5.613	0.234	104.47	1.162
9/10/1985	277.74	0.0046	84539.27	0.02	0.02	278.40	2.206	0.092	190.85	0.995
9/11/1985	279.59	0.0043	84499.26	2.67	2.67	249.12	0.387	0.016	232.06	0.803
9/12/1985	281.15	0.0048	85107.17	1.83	1.83	258.87	0.000	0.000	253.07	0.746
9/13/1985	284.34	0.0048	85124.48	2.11	2.11	292.03	0.001	0.000	187.76	0.708
9/14/1985	285.03	0.0051	85104.33	3.16	3.16	284.94	0.118	0.005	239.61	0.679
9/15/1985	283.22	0.0046	84999.80	1.08	1.08	251.12	0.000	0.000	242.50	0.657
9/16/1985	284.67	0.0038	84724.65	0.86	0.86	256.28	0.000	0.000	248.67	0.638
9/17/1985	283.84	0.0043	84329.31	4.64	4.64	257.04	0.443	0.018	224.29	0.630
9/18/1985	282.86	0.0055	84150.26	0.18	0.18	296.68	2.107	0.088	225.36	0.644
9/19/1985	283.22	0.0038	84886.00	-1.36	-1.36	253.82	0.040	0.002	225.37	0.609
9/20/1985	286.24	0.0042	85229.10	-2.65	-2.65	283.77	0.000	0.000	239.06	0.592
9/21/1985	288.03	0.0045	85174.99	-0.51	-0.51	278.80	0.000	0.000	223.44	0.573
9/22/1985	287.56	0.0051	84951.03	-1.46	-1.46	271.15	0.000	0.000	235.97	0.556
9/23/1985	287.10	0.0046	85133.58	-3.79	-3.79	263.60	0.000	0.000	235.27	0.540
9/24/1985	288.95	0.0048	85351.02	-2.18	-2.18	270.44	0.000	0.000	232.40	0.523
9/25/1985	291.01	0.0054	85088.52	-2.30	-2.30	284.45	0.000	0.000	229.12	0.504
9/26/1985	289.85	0.0051	84847.50	-1.11	-1.11	277.12	0.000	0.000	227.21	0.487
9/27/1985	288.94	0.0065	84651.74	3.07	3.07	287.51	0.000	0.000	222.72	0.471
9/28/1985	287.17	0.0052	84742.35	0.38	0.38	265.01	0.000	0.000	225.17	0.458
9/29/1985	285.82	0.0048	84918.86	-2.00	-2.00	259.62	0.000	0.000	220.25	0.446
9/30/1985	286.05	0.0053	84993.65	-0.54	-0.54	269.64	0.069	0.003	216.49	0.446
10/1/1985	286.26	0.0041	84990.41	-2.05	-2.05	257.81	0.090	0.004	216.94	0.110
10/2/1985	288.66	0.0044	85150.34	-1.41	-1.41	298.00	0.000	0.000	211.47	0.041
10/3/1985	289.38	0.0056	85445.57	-2.59	-2.59	282.78	0.000	0.000	213.87	0.018
10/4/1985	289.46	0.0046	85659.25	-3.99	-3.99	272.65	0.000	0.000	213.13	0.010
10/5/1985	289.76	0.0044	85464.85	-0.60	-0.60	274.80	0.054	0.002	205.66	0.006
10/6/1985	286.81	0.0062	84772.92	3.48	3.48	321.79	0.550	0.023	99.76	0.004
10/7/1985	281.97	0.0060	84260.06	4.40	4.40	280.10	2.094	0.087	195.87	0.004
10/8/1985	279.47	0.0039	84029.12	1.94	1.94	267.13	0.403	0.017	183.13	0.006
10/9/1985	275.60	0.0027	84348.44	-5.50	-5.50	234.10	1.663	0.069	205.91	0.041
10/10/1985	278.17	0.0028	84857.46	-3.71	-3.71	225.56	0.000	0.000	201.74	0.005
10/11/1985	281.69	0.0034	84831.98	2.78	2.78	295.89	0.000	0.000	100.55	0.002
10/12/1985	280.07	0.0039	84939.52	0.33	0.33	253.41	0.000	0.000	195.93	0.002
10/13/1985	278.45	0.0026	85137.40	-5.09	-5.09	217.16	0.000	0.000	201.13	0.002
10/14/1985	279.25	0.0020	85373.19	-4.32	-4.32	213.50	0.000	0.000	196.17	0.002
10/15/1985	282.85	0.0024	85317.57	-3.53	-3.53	240.54	0.041	0.002	192.36	0.002
10/16/1985	284.88	0.0030	84924.38	-0.51	-0.51	243.79	0.049	0.002	189.21	0.001
10/17/1985	284.92	0.0034	84760.56	-1.02	-1.02	253.32	0.000	0.000	185.38	0.001
10/18/1985	285.01	0.0040	84997.05	-1.28	-1.28	257.44	0.000	0.000	181.71	0.001
10/19/1985	283.12	0.0042	85127.91	2.60	2.60	256.63	0.279	0.012	162.74	0.001
10/20/1985	281.27	0.0054	84535.59	2.79	2.79	301.93	1.065	0.044	117.67	0.063
10/21/1985	277.59	0.0048	83741.80	4.16	4.16	288.79	25.793	1.075	130.39	1.488
10/22/1985	273.85	0.0039	84449.96	3.55	3.55	275.65	1.968	0.082	78.75	1.671
10/23/1985	278.97	0.0055	84892.66	3.74	3.74	286.85	1.084	0.045	161.38	1.104
10/24/1985	281.48	0.0055	85143.39	0.40	0.40	255.23	0.126	0.005	169.74	0.521
10/25/1985	282.19	0.0050	85082.65	1.84	1.84	247.94	0.000	0.000	168.86	0.312
10/26/1985	282.75	0.0046	84947.86	0.29	0.29	254.29	0.000	0.000	165.50	0.206
10/27/1985	284.38	0.0044	84779.34	-0.30	-0.30	255.21	0.000	0.000	164.89	0.130
10/28/1985	282.62	0.0044	84780.94	1.46	1.46	251.27	0.000	0.000	162.73	0.088
10/29/1985	281.65	0.0041	84887.34	-0.91	-0.91	241.46	0.000	0.000	161.47	0.065
10/30/1985	279.84	0.0044	84769.16	2.44	2.44	257.26	0.000	0.000	142.30	0.051
10/31/1985	277.10	0.0034	84767.57	-0.43	-0.43	224.94	0.000	0.000	156.65	0.044
11/1/1985	279.76	0.0037	84988.41	-1.92	-1.92	254.58	0.000	0.000	138.34	0.038
11/2/1985	282.05	0.0038	85094.31	-2.35	-2.35	251.86	0.000	0.000	149.37	0.030
11/3/1985	283.97	0.0040	85007.84	-1.25	-1.25	265.31	0.000	0.000	139.66	0.024
11/4/1985	283.80	0.0049	84909.20	2.59	2.59	311.54	0.000	0.000	97.20	0.019
11/5/1985	280.17	0.0046	85090.91	1.05	1.05	268.94	0.000	0.000	143.55	0.017
11/6/1985	279.96	0.0034	85371.13	-2.01	-2.01	248.11	0.000	0.000	142.86	0.015
11/7/1985	281.80	0.0040	85133.75	0.45	0.45	261.47	0.000	0.000	127.23	0.013
11/8/1985	279.61	0.0040	84522.02	4.86	4.86	258.34	0.011	0.000	115.43	0.012
11/9/1985	273.04	0.0033	84059.02	5.64	5.64	262.04	2.950	0.123	81.97	0.841
11/10/1985	271.65	0.0037	83303.84	5.93	5.93	276.33	40.923	1.705	83.86	40.425
11/11/1985	269.22	0.0029	83517.43	0.52	0.52	262.63	8.180	0.341	68.15	53.953
11/12/1985	268.16	0.0025	83875.26	-2.87	-2.87	220.26	3.604	0.150	137.76	60.646
11/13/1985	268.06	0.0020	84858.19	0.12	0.12	201.19	0.072	0.003	128.82	59.722
11/14/1985	270.79	0.0024	85336.54	-1.98	-1.98	204.01	0.000	0.000	134.13	58.015
11/15/1985	273.06	0.0033	85417.40	-0.60	-0.60	271.46	4.833	0.201	66.47	62.694
11/16/1985	275.08	0.0046	85026.32	2.12	2.12	295.90	3.829	0.160	81.04	65.088
11/17/1985	271.08	0.0033	84488.06	3.44	3.44	222.45	0.725	0.030	87.82	65.826
11/18/1985	269.69	0.0028	84667.45	4.07	4.07	227.90	0.512	0.021	128.54	65.926
11/19/1985	267.28	0.0018	85271.35	-0.95	-0.95	204.57	0.003	0.000	102.00	65.478
11/20/1985	270.49	0.0023	85060.95	3.62	3.62	209.18	0.049	0.002	114.82	64.789
11/21/1985	270.29	0.0027	84650.62	3.59	3.59	213.01	0.027	0.001	126.16	64.067
11/22/1985	271.03	0.0026	84581.91	4.85	4.85	212.80	0.214	0.009	119.73	63.456
11/23/1985	272.15	0.0033	84522.38	0.68	0.68	280.55	17.706	0.738	67.34	74.595
11/24/1985	274.41	0.0046	83925.72	1.73	1.73	310.96	34.079	1.420	68.15	100.899
11/25/1985	275.54	0.0048	83661.77	2.83	2.83	280.10	8.534	0.356	113.61	108.977
11/26/1985	273.47	0.0033	84533.95	1.55	1.55	226.61	1.481	0.062	78.43	108.705
11/27/1985	274.85	0.0043	84822.29	2.97	2.97	287.87	2.299	0.096	59.54	110.565
11/28/1985	274.76	0.0047	84161.25	3.61	3.61	310.11	36.939	1.539	48.02	134.994
11/29/1985	274.75	0.0046	83183.11	3.77	3.77	293.05	25.506	1.063	84.39	155.260
11/30/1985	271.09	0.0035	83941.51	3.08	3.08	226.70	0.933	0.039	105.25	156.653
12/1/1985	272.25	0.0038	84454.77	0.94	0.94	287.65	10.689	0.445	55.49	166.535
12/2/1985	274.88	0.0049	83525.81	2.51	2.51	303.33	44.189	1.841	53.06	204.427
12/3/1985	274.67	0.0045	84575.41	4.13	4.13	261.12	6.016	0.251	90.72	211.598
12/4/1985	274.46	0.0042	85200.17	-0.37	-0.37	260.17	2.580	0.108	94.66	213.522
12/5/1985	275.43	0.0046	85123.62	1.05	1.05	274.93	6.698	0.279	88.64	216.274
12/6/1985	272.87	0.0036	85309.40	1.46	1.46	246.23	3.059	0.127	75.06	218.305
12/7/1985	274.84	0.0045	85086.49	2.82	2.82	284.30	7.564	0.315	69.65	223.542
12/8/1985	270.48	0.0033	84945.20	2.80	2.80	258.49	2.624	0.109	43.17	226.233
12/9/1985	268.96	0.0028	84950.83	-1.29	-1.29	209.19	0.217	0.009	104.72	226.826
12/10/1985	266.98	0.0022	84710.80	-3.02	-3.02	183.16	0.031	0.001	104.97	226.633
12/11/1985	265.25	0.0018	84764.37	-5.23	-5.23	177.70	0.000	0.000	109.98	226.437
12/12/1985	265.75	0.0017	85172.42	-2.71	-2.71	179.61	0.006	0.000	108.90	226.193
12/13/1985	268.69	0.0021	85534.54	-2.61	-2.61	197.11	0.000	0.000	106.59	225.886
12/14/1985	270.14	0.0023	85583.34	-2.93	-2.93	205.03	0.000	0.000	101.49	225.540
12/15/1985	272.71	0.0028	85519.58	-2.18	-2.18	241.59	0.000	0.000	99.44	225.112
12/16/1985	273.67	0.0029	85849.00	-3.30	-3.30	221.40	0.000	0.000	105.22	224.528
12/17/1985	274.00	0.0029	86035.27	-4.09	-4.09	210.76	0.000	0.000	105.18	223.780
12/18/1985	274.47	0.0030	85979.75	-3.60	-3.60	215.57	0.000	0.000	104.57	222.808
12/19/1985	275.87	0.0029	85818.45	-2.55	-2.55	220.44	0.000	0.000	105.13	221.444
12/20/1985	276.66	0.0029	85726.56	-1.86	-1.86	217.92	0.000	0.000	106.99	219.737
12/21/1985	275.79	0.0026	85681.64	-2.31	-2.31	208.82	0.000	0.000	106.09	217.976
12/22/1985	275.20	0.0027	85722.01	-2.88	-2.88	212.48	0.001	0.000	105.54	216.428
12/23/1985	274.89	0.0028	85715.46	-3.24	-3.24	212.71	0.001	0.000	106.79	214.981
12/24/1985	275.17	0.0030	85653.90	-4.58	-4.58	219.15	0.003	0.000	104.30	213.477
12/25/1985	275.20	0.0031	85605.09	-4.22	-4.22	220.21	0.000	0.000	106.18	212.009
12/26/1985	274.85	0.0030	85372.38	-2.62	-2.62	214.42	0.000	0.000	107.17	210.536
12/27/1985	274.30	0.0026	85273.54	-2.35	-2.35	214.11	0.099	0.004	105.26	209.255
12/28/1985	273.69	0.0028	85312.94	0.02	0.02	242.67	4.637	0.193	73.80	211.539
12/29/1985	274.25	0.0039	84984.75	-0.95	-0.95	299.75	8.701	0.363	49.11	217.683
12/30/1985	276.38	0.0052	84861.22	1.01	1.01	322.20	10.939	0.456	53.67	227.205
12/31/1985	275.29	0.0048	85144.25	1.28	1.28	255.02	0.252	0.011	95.41	226.619
1/1/1986	275.13	0.0047	85016.86	2.25	2.25	264.70	0.476	0.020	65.71	225.836
1/2/1986	275.06	0.0043	84842.13	2.25	2.25	277.16	0.004	0.000	54.30	225.148
1/3/1986	275.11	0.0042	84909.25	2.14	2.14	246.79	0.208	0.009	107.53	224.316
1/4/1986	274.94	0.0045	84894.71	-2.48	-2.48	289.89	31.970	1.332	41.38	244.979
1/5/1986	276.41	0.0052	84837.01	2.02	2.02	297.96	17.509	0.730	58.04	255.984
1/6/1986	275.06	0.0042	85570.83	0.49	0.49	244.53	1.102	0.046	111.93	256.345
1/7/1986	274.10	0.0027	85843.03	-4.03	-4.03	223.71	0.000	0.000	106.63	255.592
1/8/1986	275.93	0.0036	85749.23	0.02	0.02	256.16	0.000	0.000	84.04	254.470
1/9/1986	277.22	0.0035	85719.00	-0.92	-0.92	250.37	0.000	0.000	108.18	252.915
1/10/1986	276.82	0.0029	85653.59	-1.56	-1.56	217.81	0.000	0.000	114.94	251.030
1/11/1986	276.87	0.0030	85641.08	-1.42	-1.42	230.75	0.014	0.001	112.63	249.214
1/12/1986	276.80	0.0032	85516.44	-2.27	-2.27	229.56	0.000	0.000	113.75	247.282
1/13/1986	276.37	0.0036	85173.91	-1.61	-1.61	252.06	2.051	0.085	72.98	246.107
1/14/1986	275.66	0.0035	84520.78	-0.47	-0.47	260.49	5.241	0.218	77.05	246.583
1/15/1986	274.33	0.0044	84309.73	3.63	3.63	282.49	14.083	0.587	80.43	257.410
1/16/1986	276.66	0.0053	84722.07	3.38	3.38	313.96	44.697	1.862	55.87	272.644
1/17/1986	278.17	0.0059	85311.20	4.52	4.52	311.15	27.356	1.140	59.98	273.081
1/18/1986	278.99	0.0057	85624.74	1.00	1.00	285.47	1.039	0.043	107.58	270.159
1/19/1986	279.26	0.0051	85008.34	2.58	2.58	272.72	2.011	0.084	93.73	266.809
1/20/1986	275.47	0.0044	84792.56	2.55	2.55	247.32	4.223	0.176	123.88	267.452
1/21/1986	274.75	0.0034	84968.78	-1.62	-1.62	245.04	1.554	0.065	100.26	266.576
1/22/1986	275.85	0.0036	84834.42	0.80	0.80	302.86	1.338	0.056	66.28	266.627
1/23/1986	274.82	0.0042	84806.68	3.58	3.58	277.38	14.386	0.599	96.03	277.505
1/24/1986	273.75	0.0034	85342.12	-2.53	-2.53	221.46	0.002	0.000	127.32	277.205
1/25/1986	275.96	0.0035	85535.70	-3.77	-3.77	230.89	0.000	0.000	129.12	275.651
1/26/1986	277.07	0.0037	85443.97	-2.59	-2.59	227.77	0.007	0.000	130.64	273.357
1/27/1986	278.86	0.0037	85014.84	-1.28	-1.28	259.91	0.009	0.000	93.48	270.511
1/28/1986	280.85	0.0049	84590.33	0.43	0.43	321.16	0.063	0.003	73.88	266.892
1/29/1986	279.26	0.0055	84179.03	0.89	0.89	321.65	23.025	0.959	69.87	265.945
1/30/1986	278.02	0.0058	83850.06	1.41	1.41	308.21	24.127	1.005	87.56	266.898
1/31/1986	277.74	0.0052	83966.94	0.73	0.73	294.26	12.058	0.502	90.06	265.970
2/1/1986	275.95	0.0047	84508.70	2.19	2.19	282.03	11.695	0.487	95.21	272.142
2/2/1986	275.81	0.0048	84391.75	3.14	3.14	292.68	44.399	1.850	86.54	295.081
2/3/1986	273.81	0.0041	84663.09	4.28	4.28	286.19	11.366	0.474	93.43	306.402
2/4/1986	272.24	0.0035	84849.34	0.51	0.51	227.50	0.350	0.015	131.03	307.679
2/5/1986	273.48	0.0035	84869.51	2.69	2.69	243.32	0.252	0.011	110.56	307.185
2/6/1986	271.38	0.0027	84645.68	-0.60	-0.60	226.25	0.104	0.004	143.84	306.879
2/7/1986	269.46	0.0024	84558.34	-3.08	-3.08	196.15	0.000	0.000	150.97	306.528
2/8/1986	268.36	0.0022	84316.22	-4.01	-4.01	183.03	0.000	0.000	153.58	306.166
2/9/1986	268.76	0.0020	84530.93	-4.16	-4.16	183.69	0.000	0.000	155.52	305.788
2/10/1986	271.46	0.0023	84548.13	2.04	2.04	197.43	0.000	0.000	155.50	305.310
2/11/1986	271.45	0.0031	84498.20	3.69	3.69	210.10	0.000	0.000	148.45	305.294
2/12/1986	274.05	0.0044	84123.94	2.02	2.02	299.01	28.112	1.171	87.17	326.228
2/13/1986	276.30	0.0051	83903.08	3.79	3.79	291.83	33.512	1.396	116.45	342.474
2/14/1986	278.63	0.0063	83911.70	-0.20	-0.20	321.15	69.261	2.886	86.06	348.268
2/15/1986	276.53	0.0054	83036.36	4.21	4.21	294.68	76.586	3.191	97.89	377.404
2/16/1986	276.00	0.0051	83558.88	7.36	7.36	304.25	55.994	2.333	85.05	408.916
2/17/1986	280.45	0.0072	83810.71	8.78	8.78	317.92	103.608	4.317	88.10	402.279
2/18/1986	278.93	0.0062	83934.99	6.90	6.90	312.05	38.850	1.619	98.03	396.147
2/19/1986	277.92	0.0059	83593.34	6.58	6.58	298.46	80.356	3.348	101.07	405.032
2/20/1986	273.43	0.0041	84390.26	4.48	4.48	267.68	14.163	0.590	82.77	422.326
2/21/1986	274.04	0.0042	85135.26	3.01	3.01	264.89	4.891	0.204	138.91	427.610
2/22/1986	276.73	0.0049	85412.13	3.41	3.41	295.73	0.558	0.023	139.77	425.850
2/23/1986	278.85	0.0054	85446.07	2.08	2.08	287.21	0.058	0.002	130.62	421.702
2/24/1986	282.32	0.0057	85415.27	-1.51	-1.51	260.58	0.000	0.000	174.58	414.584
2/25/1986	283.56	0.0055	85489.11	1.36	1.36	263.26	0.000	0.000	165.28	405.627
2/26/1986	283.92	0.0055	85443.81	-3.19	-3.19	262.41	0.000	0.000	178.21	396.100
2/27/1986	283.87	0.0059	85139.00	-2.90	-2.90	251.62	0.187	0.008	184.41	385.754
2/28/1986	284.23	0.0058	84985.34	-2.11	-2.11	250.49	0.222	0.009	184.77	375.179
3/1/1986	283.46	0.0054	84832.45	1.06	1.06	274.86	0.060	0.002	170.04	365.677
3/2/1986	283.05	0.0062	85067.25	0.34	0.34	277.74	0.003	0.000	192.13	356.583
3/3/1986	282.45	0.0059	85356.25	-2.74	-2.74	252.83	0.004	0.000	197.53	347.176
3/4/1986	283.28	0.0060	85570.54	-2.08	-2.08	257.89	0.000	0.000	199.14	337.544
3/5/1986	284.15	0.0056	85385.73	0.09	0.09	255.56	0.000	0.000	202.24	328.415
3/6/1986	281.18	0.0054	85183.06	2.68	2.68	264.75	2.592	0.108	140.80	321.287
3/7/1986	280.50	0.0068	84670.31	3.34	3.34	324.29	34.517	1.438	104.16	315.301
3/8/1986	279.38	0.0064	83658.24	5.42	5.42	308.39	59.292	2.470	132.44	310.767
3/9/1986	274.10	0.0042	84028.90	3.98	3.98	266.93	13.851	0.577	137.28	317.746
3/10/1986	275.45	0.0046	83303.86	2.15	2.15	299.51	36.304	1.513	156.88	342.904
3/11/1986	274.10	0.0042	83979.19	3.79	3.79	283.29	4.381	0.183	132.69	348.175
3/12/1986	273.72	0.0042	84245.73	3.56	3.56	288.48	17.385	0.724	121.64	361.093
3/13/1986	273.12	0.0039	84059.08	2.76	2.76	270.28	6.918	0.288	122.40	366.518
3/14/1986	271.95	0.0033	84184.62	2.15	2.15	232.07	0.772	0.032	211.26	367.359
3/15/1986	272.99	0.0036	83866.95	0.07	0.07	275.90	16.951	0.706	170.10	378.343
3/16/1986	273.26	0.0038	83507.27	0.20	0.20	283.00	5.892	0.245	162.47	383.551
3/17/1986	273.43	0.0032	84244.38	0.18	0.18	220.71	0.126	0.005	215.07	383.422
3/18/1986	274.17	0.0031	85176.08	-3.52	-3.52	221.66	0.007	0.000	230.51	381.583
3/19/1986	277.69	0.0038	85510.08	-3.53	-3.53	227.11	0.010	0.000	235.85	377.690
3/20/1986	279.14	0.0044	85584.36	-2.17	-2.17	228.99	0.210	0.009	235.23	371.763
3/21/1986	279.36	0.0039	85643.57	1.50	1.50	246.02	0.000	0.000	212.98	365.847
3/22/1986	279.24	0.0041	85347.88	1.55	1.55	239.44	0.000	0.000	226.07	360.021
3/23/1986	279.82	0.0042	85031.90	1.60	1.60	258.06	0.127	0.005	210.19	353.608
3/24/1986	278.91	0.0051	84907.31	4.36	4.36	263.63	0.604	0.025	222.39	347.259
3/25/1986	278.99	0.0047	85139.44	0.89	0.89	249.25	0.006	0.000	241.91	340.885
3/26/1986	282.38	0.0050	85192.84	-2.23	-2.23	245.86	0.000	0.000	248.17	332.549
3/27/1986	284.21	0.0052	85008.28	0.31	0.31	253.54	0.000	0.000	240.32	323.032
3/28/1986	284.72	0.0054	84996.77	-0.22	-0.22	258.77	0.000	0.000	243.31	313.342
3/29/1986	286.12	0.0056	85040.08	-0.06	-0.06	265.12	0.000	0.000	251.23	303.264
3/30/1986	284.94	0.0064	85113.29	3.02	3.02	271.30	0.000	0.000	240.75	293.324
3/31/1986	283.14	0.0060	84884.63	-1.50	-1.50	254.94	0.000	0.000	253.84	284.766
4/1/1986	281.19	0.0056	84445.70	4.20	4.20	250.30	1.101	0.046	255.76	277.890
4/2/1986	274.64	0.0032	84790.93	1.02	1.02	221.74	2.326	0.097	264.12	274.273
4/3/1986	276.49	0.0031	84788.59	-3.27	-3.27	213.29	0.000	0.000	269.58	270.222
4/4/1986	278.83	0.0041	84281.51	2.26	2.26	239.33	0.081	0.003	270.50	265.077
4/5/1986	279.53	0.0047	84196.59	0.50	0.50	274.18	0.345	0.014	216.85	260.114
4/6/1986	282.23	0.0054	84376.02	-2.67	-2.67	283.24	4.552	0.190	217.28	254.405
4/7/1986	279.57	0.0057	84719.34	3.81	3.81	312.37	18.823	0.784	158.26	252.102
4/8/1986	278.41	0.0049	85216.53	2.89	2.89	302.87	0.636	0.026	182.42	249.857
4/9/1986	279.71	0.0055	85195.73	1.37	1.37	252.93	0.285	0.012	274.96	245.140
4/10/1986	282.56	0.0057	84763.24	0.26	0.26	257.07	0.000	0.000	273.74	238.698
